ProcedureURN,ProcedureID,Active,Procedures,Description
24195,0BB10ZX	,1,EXCISION OF TRACHEA; OPEN APPROACH; DIAGNOSTIC	,
24196,0BB13ZZ	,1,EXCISION OF TRACHEA; PERCUTANEOUS APPROACH	,NULL
24197,0BB13ZX	,1,EXCISION OF TRACHEA; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
24202,0BB18ZX	,1,EXCISION OF TRACHEA; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC; DIAGNOSTIC	,
24204,0DBL0ZZ	,1,EXCISION OF TRANSVERSE COLON; OPEN APPROACH	,NULL
24205,0DBL0ZX	,1,EXCISION OF TRANSVERSE COLON; OPEN APPROACH; DIAGNOSTIC	,NULL
24207,0DBL3ZX	,1,EXCISION OF TRANSVERSE COLON; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
24208,0DBL4ZZ	,1,EXCISION OF TRANSVERSE COLON; PERCUTANEOUS ENDOSCOPIC APPROACH	,
24209,0DBL4ZX	,1,EXCISION OF TRANSVERSE COLON; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,
24211,0DBL8ZZ	,1,EXCISION OF TRANSVERSE COLON; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
24212,0DBL8ZX	,1,EXCISION OF TRANSVERSE COLON; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC; DIAGNOSTIC	,NULL
24214,02BJ0ZZ	,1,EXCISION OF TRICUSPID VALVE; OPEN APPROACH	,
24215,02BJ0ZX	,1,EXCISION OF TRICUSPID VALVE; OPEN APPROACH; DIAGNOSTIC	,
24238,03BY0ZZ	,1,EXCISION OF UPPER ARTERY (OPEN),NULL
24244,0WBKXZZ	,1,EXCISION OF UPPER BACK; EXTERNAL APPROACH	,NULL
24246,0WBK0ZZ	,1,EXCISION OF UPPER BACK; OPEN APPROACH	,
24248,0WBK3ZZ	,1,EXCISION OF UPPER BACK; PERCUTANEOUS APPROACH	,NULL
24252,0DB10ZZ	,1,EXCISION OF UPPER ESOPHAGUS; OPEN APPROACH	,
24256,0DB14ZZ	,1,EXCISION OF UPPER ESOPHAGUS; PERCUTANEOUS ENDOSCOPIC APPROACH	,
24262,0CB5XZX	,1,EXCISION OF UPPER GINGIVA; EXTERNAL APPROACH; DIAGNOSTIC	,NULL
24263,0CB50ZZ	,1,EXCISION OF UPPER GINGIVA; OPEN APPROACH	,NULL
24270,0WB40ZX	,1,EXCISION OF UPPER JAW; OPEN APPROACH; DIAGNOSTIC	,NULL
24272,0WB43ZX	,1,EXCISION OF UPPER JAW; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
24275,0CB0XZZ	,1,EXCISION OF UPPER LIP; EXTERNAL APPROACH	,NULL
24276,0CB0XZX	,1,EXCISION OF UPPER LIP; EXTERNAL APPROACH; DIAGNOSTIC	,NULL
24277,0CB00ZZ	,1,EXCISION OF UPPER LIP; OPEN APPROACH	,NULL
24278,0CB00ZX	,1,EXCISION OF UPPER LIP; OPEN APPROACH; DIAGNOSTIC	,NULL
24280,0CB03ZX	,1,EXCISION OF UPPER LIP; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
24286,0CBW0Z0	,1,EXCISION OF UPPER TOOTH; OPEN APPROACH; SINGLE	,
24287,05BY0ZZ	,1,EXCISION OF UPPER VEIN; OPEN APPROACH	,NULL
24293,0TBDXZZ	,1,EXCISION OF URETHRA; EXTERNAL APPROACH	,NULL
24294,0TBDXZX	,1,EXCISION OF URETHRA; EXTERNAL APPROACH; DIAGNOSTIC	,NULL
24295,0TBD0ZZ	,1,EXCISION OF URETHRA; OPEN APPROACH	,NULL
24296,0TBD0ZX	,1,EXCISION OF URETHRA; OPEN APPROACH; DIAGNOSTIC	,NULL
24298,0TBD3ZX	,1,EXCISION OF URETHRA; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
24299,0TBD4ZZ	,1,EXCISION OF URETHRA; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
24300,0TBD4ZX	,1,EXCISION OF URETHRA; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,
24301,0TBD7ZZ	,1,EXCISION OF URETHRA; VIA NATURAL OR ARTIFICIAL OPENING	,
24302,0TBD8ZZ	,1,EXCISION OF URETHRA; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
24303,0TBD8ZX	,1,EXCISION OF URETHRA; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC; DIAGNOSTIC	,NULL
24315,0UB90ZZ	,1,EXCISION OF UTERUS; OPEN APPROACH	,NULL
24316,0UB90ZX	,1,EXCISION OF UTERUS; OPEN APPROACH; DIAGNOSTIC	,
24318,0UB93ZX	,1,EXCISION OF UTERUS; PERCUTANEOUS APPROACH; DIAGNOSTIC	,NULL
24319,0UB94ZZ	,1,EXCISION OF UTERUS; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
24320,0UB94ZX	,1,EXCISION OF UTERUS; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,
24323,0UB97ZX	,1,EXCISION OF UTERUS; VIA NATURAL OR ARTIFICIAL OPENING; DIAGNOSTIC	,NULL
24326,0CBN0ZZ	,1,EXCISION OF UVULA; OPEN APPROACH	,
24329,0CBN3ZX	,1,EXCISION OF UVULA; PERCUTANEOUS APPROACH; DIAGNOSTIC	,
24331,0UBGXZX	,1,EXCISION OF VAGINA; EXTERNAL APPROACH; DIAGNOSTIC	,NULL
24332,0UBG0ZZ	,1,EXCISION OF VAGINA; OPEN APPROACH	,NULL
24333,0UBG0ZX	,1,EXCISION OF VAGINA; OPEN APPROACH; DIAGNOSTIC	,
24336,0UBG4ZZ	,1,EXCISION OF VAGINA; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
24337,0UBG4ZX	,1,EXCISION OF VAGINA; PERCUTANEOUS ENDOSCOPIC APPROACH; DIAGNOSTIC	,
24338,0UBG7ZZ	,1,EXCISION OF VAGINA; VIA NATURAL OR ARTIFICIAL OPENING	,
24339,0UBG8ZZ	,1,EXCISION OF VAGINA; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
24340,0UBG8ZX	,1,EXCISION OF VAGINA; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC; DIAGNOSTIC	,NULL
24341,0UBG7ZX	,1,EXCISION OF VAGINA; VIA NATURAL OR ARTIFICIAL OPENING; DIAGNOSTIC	,NULL
24359,0UBMXZX	,1,EXCISION OF VULVA; EXTERNAL APPROACH; DIAGNOSTIC	,NULL
24361,0UBM0ZX	,1,EXCISION OF VULVA; OPEN APPROACH; DIAGNOSTIC	,
24362,0TJ50ZZ	,1,EXPLORATION OF KIDNEY,NULL
24363,0XJ90ZZ	,1,EXPLORATION OF LEFT UPPER ARM; OPEN APPROACH	,NULL
24364,0VJD0ZZ	,1,"EXPLORATION OF TESTES,OPEN",NULL
24365,0TJ90ZZ	,1,EXPLORATION OF URETER,NULL
24366,0TSD0ZZ,1,EXSTROPHY EPISPADIAS REPAIR (OPEN),NULL
24367,0TSD4ZZ,1,EXSTROPHY EPISPADIAS REPAIR (PERCUTANEOUS),NULL
24368,0HC7XZZ	,1,EXTIRPATION OF MATTER FROM ABDOMEN SKIN; EXTERNAL APPROACH	,NULL
24369,0JC80ZZ	,1,EXTIRPATION OF MATTER FROM ABDOMEN SUBCUTANEOUS TISSUE AND FASCIA; OPEN APPROACH	,NULL
24370,0JC83ZZ	,1,EXTIRPATION OF MATTER FROM ABDOMEN SUBCUTANEOUS TISSUE AND FASCIA; PERCUTANEOUS APPROACH	,NULL
24401,0FCC8ZZ	,1,EXTIRPATION OF MATTER FROM AMPULLA OF VATER; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
24408,0DCQ0ZZ	,1,EXTIRPATION OF MATTER FROM ANUS; OPEN APPROACH	,
24438,0HC6XZZ	,1,EXTIRPATION OF MATTER FROM BACK SKIN; EXTERNAL APPROACH	,
24439,0JC70ZZ	,1,EXTIRPATION OF MATTER FROM BACK SUBCUTANEOUS TISSUE AND FASCIA; OPEN APPROACH	,
24483,0TCC0ZZ	,1,EXTIRPATION OF MATTER FROM BLADDER NECK; OPEN APPROACH	,NULL
24488,0TCB3ZZ	,1,EXTIRPATION OF MATTER FROM BLADDER; PERCUTANEOUS APPROACH	,NULL
24489,0TCB7ZZ	,1,EXTIRPATION OF MATTER FROM BLADDER; VIA NATURAL OR ARTIFICIAL OPENING	,NULL
24493,00C00ZZ	,1,EXTIRPATION OF MATTER FROM BRAIN; OPEN APPROACH	,
24496,0CC4XZZ	,1,EXTIRPATION OF MATTER FROM BUCCAL MUCOSA; EXTERNAL APPROACH	,
24498,0CC43ZZ	,1,EXTIRPATION OF MATTER FROM BUCCAL MUCOSA; PERCUTANEOUS APPROACH	,
24499,0HC8XZZ	,1,EXTIRPATION OF MATTER FROM BUTTOCK SKIN; EXTERNAL APPROACH	,
24500,0JC90ZZ	,1,EXTIRPATION OF MATTER FROM BUTTOCK SUBCUTANEOUS TISSUE AND FASCIA; OPEN APPROACH	,
24553,0UCC4ZZ	,1,EXTIRPATION OF MATTER FROM CERVIX; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
24554,0UCC7ZZ	,1,EXTIRPATION OF MATTER FROM CERVIX; VIA NATURAL OR ARTIFICIAL OPENING	,
24555,0UCC8ZZ	,1,EXTIRPATION OF MATTER FROM CERVIX; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
24556,0HC5XZZ	,1,EXTIRPATION OF MATTER FROM CHEST SKIN; EXTERNAL APPROACH	,
24558,0JC63ZZ	,1,EXTIRPATION OF MATTER FROM CHEST SUBCUTANEOUS TISSUE AND FASCIA; PERCUTANEOUS APPROACH	,
24579,0FC90ZZ	,1,EXTIRPATION OF MATTER FROM COMMON BILE DUCT; OPEN APPROACH	,NULL
24581,0FC94ZZ	,1,EXTIRPATION OF MATTER FROM COMMON BILE DUCT; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
24583,0FC98ZZ	,1,EXTIRPATION OF MATTER FROM COMMON BILE DUCT; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
24619,0FC88ZZ	,1,EXTIRPATION OF MATTER FROM CYSTIC DUCT; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
24629,0DC98ZZ	,1,EXTIRPATION OF MATTER FROM DUODENUM; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,
24639,00C33ZZ	,1,EXTIRPATION OF MATTER FROM EPIDURAL SPACE; PERCUTANEOUS APPROACH	,NULL
24646,06C30ZZ	,1,EXTIRPATION OF MATTER FROM ESOPHAGEAL VEIN; OPEN APPROACH	,NULL
24658,0DC58ZZ	,1,EXTIRPATION OF MATTER FROM ESOPHAGUS; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
24659,03CR0ZZ	,1,EXTIRPATION OF MATTER FROM FACE ARTERY; OPEN APPROACH	,NULL
24675,0FC40ZZ	,1,EXTIRPATION OF MATTER FROM GALLBLADDER; OPEN APPROACH	,NULL
24677,0FC44ZZ	,1,EXTIRPATION OF MATTER FROM GALLBLADDER; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
24685,0WCP0ZZ	,1,EXTIRPATION OF MATTER FROM GASTROINTESTINAL TRACT; OPEN APPROACH	,NULL
24689,0WCP8ZZ	,1,EXTIRPATION OF MATTER FROM GASTROINTESTINAL TRACT; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,
24690,0HCAXZZ	,1,EXTIRPATION OF MATTER FROM GENITALIA SKIN; EXTERNAL APPROACH	,NULL
24692,0WCR0ZZ	,1,EXTIRPATION OF MATTER FROM GENITOURINARY TRACT; OPEN APPROACH	,NULL
24705,0DCS4ZZ	,1,EXTIRPATION OF MATTER FROM GREATER OMENTUM; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
24727,04C30ZZ	,1,EXTIRPATION OF MATTER FROM HEPATIC ARTERY; OPEN APPROACH	,NULL
24730,06C40ZZ	,1,EXTIRPATION OF MATTER FROM HEPATIC VEIN; OPEN APPROACH	,
24753,0DCB0ZZ	,1,EXTIRPATION OF MATTER FROM ILEUM; OPEN APPROACH	,NULL
24755,0DCB4ZZ	,1,EXTIRPATION OF MATTER FROM ILEUM; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
24761,06C60ZZ	,1,EXTIRPATION OF MATTER FROM INFERIOR MESENTERIC VEIN; OPEN APPROACH	,NULL
24764,06C00ZZ	,1,EXTIRPATION OF MATTER FROM INFERIOR VENA CAVA; OPEN APPROACH	,NULL
24776,0DCA0ZZ	,1,EXTIRPATION OF MATTER FROM JEJUNUM; OPEN APPROACH	,
24780,0DCA8ZZ	,1,EXTIRPATION OF MATTER FROM JEJUNUM; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,
24790,0CCS8ZZ	,1,EXTIRPATION OF MATTER FROM LARYNX; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,
24794,0KCL0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT ABDOMEN MUSCLE; OPEN APPROACH	,
24819,08C33ZZ	,1,EXTIRPATION OF MATTER FROM LEFT ANTERIOR CHAMBER; PERCUTANEOUS APPROACH	,
24820,04CQ0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT ANTERIOR TIBIAL ARTERY; OPEN APPROACH	,NULL
24827,03C60ZZ	,1,EXTIRPATION OF MATTER FROM LEFT AXILLARY ARTERY; OPEN APPROACH	,NULL
24833,05C80ZZ	,1,EXTIRPATION OF MATTER FROM LEFT AXILLARY VEIN; OPEN APPROACH	,NULL
24836,05CC0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT BASILIC VEIN; OPEN APPROACH	,NULL
24839,03C80ZZ	,1,EXTIRPATION OF MATTER FROM LEFT BRACHIAL ARTERY; OPEN APPROACH	,NULL
24843,05CA3ZZ	,1,EXTIRPATION OF MATTER FROM LEFT BRACHIAL VEIN; PERCUTANEOUS APPROACH	,NULL
24846,0HCU0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT BREAST; OPEN APPROACH	,NULL
24859,05CF0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT CEPHALIC VEIN; OPEN APPROACH	,NULL
24860,05CF3ZZ	,1,EXTIRPATION OF MATTER FROM LEFT CEPHALIC VEIN; PERCUTANEOUS APPROACH	,
24861,05CF4ZZ	,1,EXTIRPATION OF MATTER FROM LEFT CEPHALIC VEIN; PERCUTANEOUS ENDOSCOPIC APPROACH	,
24892,0VCK0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT EPIDIDYMIS; OPEN APPROACH	,
24922,06CG0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT EXTERNAL ILIAC VEIN; OPEN APPROACH	,NULL
24928,08CMXZZ	,1,EXTIRPATION OF MATTER FROM LEFT EXTRAOCULAR MUSCLE; EXTERNAL APPROACH	,
24940,04CL0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT FEMORAL ARTERY; OPEN APPROACH	,NULL
24946,06CN0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT FEMORAL VEIN; OPEN APPROACH	,NULL
24997,0HCGXZZ	,1,EXTIRPATION OF MATTER FROM LEFT HAND SKIN; EXTERNAL APPROACH	,NULL
25003,05CH0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT HAND VEIN; OPEN APPROACH	,NULL
25017,0KCP0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT HIP MUSCLE; OPEN APPROACH	,
25018,0KCP3ZZ	,1,EXTIRPATION OF MATTER FROM LEFT HIP MUSCLE; PERCUTANEOUS APPROACH	,
25039,05C40ZZ	,1,EXTIRPATION OF MATTER FROM LEFT INNOMINATE VEIN; OPEN APPROACH	,NULL
25042,03CL0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT INTERNAL CAROTID ARTERY; OPEN APPROACH	,
25048,05CN0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT INTERNAL JUGULAR VEIN; OPEN APPROACH	,NULL
25059,0TC10ZZ	,1,EXTIRPATION OF MATTER FROM LEFT KIDNEY OPEN,NULL
25060,0TC43ZZ	,1,EXTIRPATION OF MATTER FROM LEFT KIDNEY PELVIS; PERCUTANEOUS APPROACH	,NULL
25063,0TC48ZZ	,1,EXTIRPATION OF MATTER FROM LEFT KIDNEY PELVIS; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
25064,0TC13ZZ	,1,EXTIRPATION OF MATTER FROM LEFT KIDNEY; PERCUTANEOUS APPROACH	,NULL
25104,0HCEXZZ	,1,EXTIRPATION OF MATTER FROM LEFT LOWER ARM SKIN; EXTERNAL APPROACH	,NULL
25105,0JCH0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT LOWER ARM SUBCUTANEOUS TISSUE AND FASCIA; OPEN APPROACH	,
25138,0BCL0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT LUNG; OPEN APPROACH	,NULL
25140,0BCL4ZZ	,1,EXTIRPATION OF MATTER FROM LEFT LUNG; PERCUTANEOUS ENDOSCOPIC APPROACH	,
25155,0NCS3ZZ	,1,EXTIRPATION OF MATTER FROM LEFT MAXILLA; PERCUTANEOUS APPROACH	,NULL
25179,07C20ZZ	,1,EXTIRPATION OF MATTER FROM LEFT NECK LYMPHATIC; OPEN APPROACH	,
25218,0BCP0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT PLEURA; OPEN APPROACH	,NULL
25222,0WCB0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT PLEURAL CAVITY; OPEN APPROACH	,NULL
25223,0WCB3ZZ	,1,EXTIRPATION OF MATTER FROM LEFT PLEURAL CAVITY; PERCUTANEOUS APPROACH	,NULL
25237,03CC0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT RADIAL ARTERY; OPEN APPROACH	,NULL
25238,03CC3ZZ	,1,EXTIRPATION OF MATTER FROM LEFT RADIAL ARTERY; PERCUTANEOUS APPROACH	,NULL
25243,04CA0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT RENAL ARTERY; OPEN APPROACH	,
25246,06CB0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT RENAL VEIN; OPEN APPROACH	,NULL
25272,0KC60ZZ	,1,EXTIRPATION OF MATTER FROM LEFT SHOULDER MUSCLE; OPEN APPROACH	,
25280,0VCG4ZZ	,1,EXTIRPATION OF MATTER FROM LEFT SPERMATIC CORD; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
25293,05C60ZZ	,1,EXTIRPATION OF MATTER FROM LEFT SUBCLAVIAN VEIN; OPEN APPROACH	,
25298,0CCH0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT SUBMAXILLARY GLAND; OPEN APPROACH	,
25318,0VCB0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT TESTIS; OPEN APPROACH	,
25368,03CA0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT ULNAR ARTERY; OPEN APPROACH	,NULL
25374,0HCCXZZ	,1,EXTIRPATION OF MATTER FROM LEFT UPPER ARM SKIN; EXTERNAL APPROACH	,NULL
25375,0JCF0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT UPPER ARM SUBCUTANEOUS TISSUE AND FASCIA; OPEN APPROACH	,NULL
25386,08CPXZZ	,1,EXTIRPATION OF MATTER FROM LEFT UPPER EYELID; EXTERNAL APPROACH	,
25395,0HCJXZZ	,1,EXTIRPATION OF MATTER FROM LEFT UPPER LEG SKIN; EXTERNAL APPROACH	,
25396,0JCM0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT UPPER LEG SUBCUTANEOUS TISSUE AND FASCIA; OPEN APPROACH	,
25397,0JCM3ZZ	,1,EXTIRPATION OF MATTER FROM LEFT UPPER LEG SUBCUTANEOUS TISSUE AND FASCIA; PERCUTANEOUS APPROACH	,NULL
25406,0BCG0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT UPPER LUNG LOBE; OPEN APPROACH	,
25412,0TC74ZZ	,1,EXTIRPATION OF MATTER FROM LEFT URETER; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
25414,0TC78ZZ	,1,EXTIRPATION OF MATTER FROM LEFT URETER; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
25415,0VCP0ZZ	,1,EXTIRPATION OF MATTER FROM LEFT VAS DEFERENS; OPEN APPROACH	,NULL
25451,0FC00ZZ	,1,EXTIRPATION OF MATTER FROM LIVER; OPEN APPROACH	,
25459,0DC34ZZ	,1,EXTIRPATION OF MATTER FROM LOWER ESOPHAGUS; PERCUTANEOUS ENDOSCOPIC APPROACH	,NULL
25470,0CCXXZ1	,1,EXTIRPATION OF MATTER FROM LOWER TOOTH; MULTIPLE; EXTERNAL APPROACH	,NULL
25474,06CY0ZZ	,1,EXTIRPATION OF MATTER FROM LOWER VEIN; OPEN APPROACH	,NULL
25516,0WCC0ZZ	,1,EXTIRPATION OF MATTER FROM MEDIASTINUM; OPEN APPROACH	,
25560,0HC4XZZ	,1,EXTIRPATION OF MATTER FROM NECK SKIN; EXTERNAL APPROACH	,
25579,0WC33ZZ	,1,EXTIRPATION OF MATTER FROM ORAL CAVITY AND THROAT; PERCUTANEOUS APPROACH	,
25583,0FCG4ZZ	,1,EXTIRPATION OF MATTER FROM PANCREAS; PERCUTANEOUS ENDOSCOPIC APPROACH	,
25588,0FCD8ZZ	,1,EXTIRPATION OF MATTER FROM PANCREATIC DUCT; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
25602,0WCJ0ZZ	,1,EXTIRPATION OF MATTER FROM PELVIC CAVITY; OPEN APPROACH	,NULL
25603,0WCJ3ZZ	,1,EXTIRPATION OF MATTER FROM PELVIC CAVITY; PERCUTANEOUS APPROACH	,NULL
25604,0WCJ4ZZ	,1,EXTIRPATION OF MATTER FROM PELVIC CAVITY; PERCUTANEOUS ENDOSCOPIC APPROACH	,
25606,0JCC3ZZ	,1,EXTIRPATION OF MATTER FROM PELVIC REGION SUBCUTANEOUS TISSUE AND FASCIA; PERCUTANEOUS APPROACH	,
25610,0VCSXZZ	,1,EXTIRPATION OF MATTER FROM PENIS; EXTERNAL APPROACH	,NULL
25611,0VCS0ZZ	,1,EXTIRPATION OF MATTER FROM PENIS; OPEN APPROACH	,NULL
25612,0VCS3ZZ	,1,EXTIRPATION OF MATTER FROM PENIS; PERCUTANEOUS APPROACH	,NULL
25615,0WCD0ZZ	,1,EXTIRPATION OF MATTER FROM PERICARDIAL CAVITY; OPEN APPROACH	,
25627,0HC9XZZ	,1,EXTIRPATION OF MATTER FROM PERINEUM SKIN; EXTERNAL APPROACH	,
25628,0JCB0ZZ	,1,EXTIRPATION OF MATTER FROM PERINEUM SUBCUTANEOUS TISSUE AND FASCIA; OPEN APPROACH	,
25634,0WCG3ZZ	,1,EXTIRPATION OF MATTER FROM PERITONEAL CAVITY; PERCUTANEOUS APPROACH	,NULL
25635,0WCG4ZZ	,1,EXTIRPATION OF MATTER FROM PERITONEAL CAVITY; PERCUTANEOUS ENDOSCOPIC APPROACH	,
25636,0DCW0ZZ	,1,EXTIRPATION OF MATTER FROM PERITONEUM; OPEN APPROACH	,
25659,06C80ZZ	,1,EXTIRPATION OF MATTER FROM PORTAL VEIN; OPEN APPROACH	,
25662,0JC50ZZ	,1,EXTIRPATION OF MATTER FROM POSTERIOR NECK SUBCUTANEOUS TISSUE AND FASCIA; OPEN APPROACH	,
25664,0VCTXZZ	,1,EXTIRPATION OF MATTER FROM PREPUCE; EXTERNAL APPROACH	,
25668,0VC00ZZ	,1,EXTIRPATION OF MATTER FROM PROSTATE; OPEN APPROACH	,NULL
25672,0VC08ZZ	,1,EXTIRPATION OF MATTER FROM PROSTATE; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,NULL
25692,0WCQ3ZZ	,1,EXTIRPATION OF MATTER FROM RESPIRATORY TRACT; PERCUTANEOUS APPROACH	,NULL
25699,0KCK0ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT ABDOMEN MUSCLE; OPEN APPROACH	,
25728,02C60ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT ATRIUM; OPEN APPROACH	,
25732,03C50ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT AXILLARY ARTERY; OPEN APPROACH	,
25741,05CB0ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT BASILIC VEIN; OPEN APPROACH	,NULL
25744,03C70ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT BRACHIAL ARTERY; OPEN APPROACH	,NULL
25745,03C73ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT BRACHIAL ARTERY; PERCUTANEOUS APPROACH	,NULL
25747,03C80Z6,1,EXTIRPATION OF MATTER FROM RIGHT BRACHIAL ARTERY;O,NULL
25748,05C90ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT BRACHIAL VEIN; OPEN APPROACH	,NULL
25752,0HCT0ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT BREAST; OPEN APPROACH	,NULL
25765,05CD0ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT CEPHALIC VEIN; OPEN APPROACH	,NULL
25777,03CH0ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT COMMON CAROTID ARTERY; OPEN APPROACH	,NULL
25780,04CC0ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT COMMON ILIAC ARTERY; OPEN APPROACH	,
25798,0VCJ0ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT EPIDIDYMIS; OPEN APPROACH	,
25818,03CM0ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT EXTERNAL CAROTID ARTERY; OPEN APPROACH	,NULL
25850,06CM0ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT FEMORAL VEIN; OPEN APPROACH	,NULL
25889,06CP0ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT GREATER SAPHENOUS VEIN; OPEN APPROACH	,NULL
25910,0FC50ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT HEPATIC DUCT; OPEN APPROACH	,NULL
25918,0SC90ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT HIP JOINT; OPEN APPROACH	,NULL
25921,0KCN0ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT HIP MUSCLE; OPEN APPROACH	,
25946,03CK0ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT INTERNAL CAROTID ARTERY; OPEN APPROACH	,NULL
25955,03C00ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT INTERNAL MAMMARY ARTERY; OPEN APPROACH	,
25963,0TC33ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT KIDNEY PELVIS; PERCUTANEOUS APPROACH	,NULL
25966,0TC38ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT KIDNEY PELVIS; VIA NATURAL OR ARTIFICIAL OPENING ENDOSCOPIC	,
25967,0TC03ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT KIDNEY; PERCUTANEOUS APPROACH	,NULL
25993,08CJXZZ	,1,EXTIRPATION OF MATTER FROM RIGHT LENS; EXTERNAL APPROACH	,NULL
26000,0FC14ZZ	,1,EXTIRPATION OF MATTER FROM RIGHT LOBE LIVER; PERCUTANEOUS ENDOSCOPIC APPROACH	,
26007,0HCDXZZ	,1,EXTIRPATION OF MATTER FROM RIGHT LOWER ARM SKIN; EXTERNAL APPROACH	,
